1309503387	20260617171500	20260617171500	1	bazonline.ch	https://www.bazonline.ch/hitzewelle-basel-bis-37-grad-ab-donnerstag-377647235925	2	-1	2518	2524	1	100	5594	-0.56947608200455	srclc:deu;eng:GT-DEU 1.0	
1309503388	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	1	-1	732	713	1	20	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309503389	20260617171500	20260617171500	1	uol.com.br	https://www.redetv.uol.com.br/jornalismo/politica/lula-e-trump-conversam-em-evento-social-da-cupula-do-g7-na-franca	8	1470	-1	1480	1	100	2195	-0.30769230769231	srclc:por;eng:GT-POR 1.0	
1309503390	20260617171500	20260617171500	1	digi24.ro	https://www.digi24.ro/stiri/externe/polonia-este-pe-cale-sa-iasa-din-programul-de-imprumuturi-al-bancii-mondiale-datorita-progresului-economic-3820117	4	1511	1576	1559	1	100	2068	3.54838709677419	srclc:ron;eng:GT-RON 1.0	
1309503391	20260617171500	20260617171500	1	bazonline.ch	https://www.bazonline.ch/hitzewelle-basel-bis-37-grad-ab-donnerstag-377647235925	2	2518	-1	2470	1	100	5594	-0.56947608200455	srclc:deu;eng:GT-DEU 1.0	
1309503392	20260617171500	20260617171500	1	bazonline.ch	https://www.bazonline.ch/hitzewelle-basel-bis-37-grad-ab-donnerstag-377647235925	2	2518	-1	2524	1	100	5594	-0.56947608200455	srclc:deu;eng:GT-DEU 1.0	
1309503393	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	1	732	-1	713	1	20	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309503394	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	1	732	760	713	0	40	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309503395	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	1	760	732	713	0	40	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309503396	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	1	742	-1	713	0	40	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309503397	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	1	742	-1	713	0	40	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309503398	20260617171500	20260617171500	1	tovima.gr	https://www.tovima.gr/2026/06/17/world/ipa-telos-stin-ypothesi-tis-halkbank-syndeotan-me-parakampsi-kyroseon-gia-to-iran/	4	1030	-1	989	0	40	4138	-1.58045977011494	srclc:ell;eng:GT-ELL 1.0	
1309503399	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	3	1378	1365	1390	1	40	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309503400	20260617171500	20260617171500	1	laprovinciadicomo.it	https://www.laprovinciadicomo.it/stories/premium/como-citta/svizzera-transiti-da-record-sono-34mila-al-giorno-o_3890407_11/	3	1365	1378	1390	1	40	2072	-0.59347181008902	srclc:ita;eng:GT-ITA 1.0	
1309240623	20260616084500	20260617171500	1	publicsenat.fr	https://www.publicsenat.fr/emission/bonjour-chez-vous/bonjour-chez-vous-du-mercredi-17-juin-2026-e166	2	918	-1	862	1	100	1006	-1.65745856353591	srclc:fra;eng:GT-FRA 1.0	
1309363310	20260617000000	20260617171500	1	infobae.com	https://www.infobae.com/america/mundo/2026/06/17/el-regimen-taliban-habilito-el-matrimonio-de-ninas-a-partir-de-los-10-anos-en-afganistan/	4	-1	1790	1725	1	100	3975	-1.47783251231527	srclc:spa;eng:GT-SPA 1.0	
1309503401	20260617171500	20260617171500	1	planet.fr	https://www.planet.fr/faits-divers-le-tueur-en-serie-francis-heaulme-renvoye-aux-assises-pour-un-crime-ancien.2997552.807918.html	6	-1	1405	1432	1	100	2284	-8.4010840108401	srclc:fra;eng:GT-FRA 1.0	
1309503402	20260617171500	20260617171500	1	ellitoral.com.ar	https://www.ellitoral.com.ar/cultura/2026-6-17-11-45-0-angela-torres-llega-a-corrientes	1	-1	39	111	1	100	1667	6.27306273062731	srclc:spa;eng:GT-SPA 1.0	
1309503403	20260617171500	20260617171500	1	ellitoral.com.ar	https://www.ellitoral.com.ar/nacional/2026-6-17-11-13-0-milei-eligio-a-adorni-para-asistir-a-los-actos-del-20-de-junio-y-dejo-de-lado-a-villarruel	6	-1	2147	2107	0	60	5181	-2.15419501133787	srclc:spa;eng:GT-SPA 1.0	
1309384029	20260617023000	20260617171500	1	abc.es	https://www.abc.es/espana/aragon/ue-despliega-zaragoza-2500-militares-evaluar-capacidad-20260617184340-nt.html	8	-1	2992	2962	1	100	3398	-0.93808630393997	srclc:spa;eng:GT-SPA 1.0	
1309412301	20260617071500	20260617171500	1	vmro-dpmne.org.mk	https://vmro-dpmne.org.mk/%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B2%D1%98%D1%83%D0%B0/45678-8	4	-1	1666	1651	1	100	1834	-0.64102564102564	srclc:mkd;eng:GT-MKD 1.0	
1309376597	20260617011500	20260617171500	1	revistaforum.com.br	https://revistaforum.com.br/meio-ambiente-e-sustentabilidade/em-aparicao-rara-segundo-maior-animal-do-mundo-e-avistado-pela-primeira-vez-no-ano-no-litoral-de-sao-paulo/	1	-1	602	553	1	100	3242	-0.595238095238095	srclc:por;eng:GT-POR 1.0	
1309399949	20260617053000	20260617171500	1	ilfattoquotidiano.it	https://www.ilfattoquotidiano.it/2026/06/17/stellantis-filosa-audizione-costi-energia-lavoro-cassino-news/8421921/	5	-1	1708	1680	1	100	5795	0.32608695652174	srclc:ita;eng:GT-ITA 1.0	
1309367322	20260617000000	20260617171500	1	tgregione.it	https://www.tgregione.it/sinalunga-chiude-frutti-dei-sogni-sindacati-contro-beretta/	7	-1	1761	1783	1	100	2011	-1.62337662337663	srclc:ita;eng:GT-ITA 1.0	
1309363493	20260617000000	20260617171500	1	games.24tv.ua	https://games.24tv.ua/gta-ps5-xbox-series-otrimala-bezkoshtovne-onovlennya-dlya-starih_n3089595	1	-1	1603	1582	1	100	2170	0.91185410334347	srclc:ukr;eng:GT-UKR 1.0	
1309373789	20260617011500	20260617171500	1	ellitoral.com.ar	https://www.ellitoral.com.ar/cultura/2026-6-17-11-47-0-ciclo-de-cine-de-la-unne-dias-horarios-y-cartelera-para-ver-gratis-en-el-ccu	4	-1	1004	995	1	100	2940	2.96610169491526	srclc:spa;eng:GT-SPA 1.0	
1309363078	20260617000000	20260617171500	1	laprovincia.es	https://www.laprovincia.es/economia/2026/06/17/binter-estrena-vuelo-directo-canarias-131519065.html	4	-1	1435	1443	1	100	2065	1.76470588235294	srclc:spa;eng:GT-SPA 1.0	
1309503404	20260617171500	20260617171500	1	elsoldemargarita.com.ve	https://elsoldemargarita.com.ve/posts/post/id:258197/Zapatero_-Siempre-me-conduje-con-decencia-y-con-honradez	10	-1	2693	2668	0	20	3336	-2.72373540856031	srclc:spa;eng:GT-SPA 1.0	
1309418829	20260617083000	20260617171500	1	elsoldemargarita.com.ve	https://elsoldemargarita.com.ve/posts/post/id:258197/Zapatero_-Siempre-me-conduje-con-decencia-y-con-honradez	10	-1	2693	2668	1	80	3336	-2.72373540856031	srclc:spa;eng:GT-SPA 1.0	
1309501189	20260617170000	20260617171500	1	sanremonews.it	https://www.sanremonews.it/2026/06/17/leggi-notizia/argomenti/top-news/articolo/contratti-landini-importante-proposta-unitaria-ora-negoziato-con-le-imprese.html	1	-1	73	53	1	100	2305	2.92397660818713	srclc:ita;eng:GT-ITA 1.0	
1309503405	20260617171500	20260617171500	1	ilpescara.it	https://www.ilpescara.it/attualita/pescarabruzzo-innovation-hub-incubatore-startup.html	8	-1	1950	1923	1	100	3103	7.1264367816092	srclc:ita;eng:GT-ITA 1.0	
1309385077	20260617024500	20260617171500	1	derwesten.de	https://www.derwesten.de/verbraucher/urlaub/unbezahlter-urlaub-krankenversicherung-sabbatical-id301106801.html	2	-1	2314	2222	1	100	5120	2.30024213075061	srclc:deu;eng:GT-DEU 1.0	
1309370614	20260617004500	20260617171500	1	punjabkesari.in	https://www.punjabkesari.in/national/news/youth-who-came-for-darshan-dies-inside-the-temple-2347334	1	-1	1054	1019	1	100	1321	-8.88888888888889	srclc:hin;eng:GT-HIN 1.0	
1309421989	20260617083000	20260617171500	1	borsaitaliana.it	https://www.borsaitaliana.it/borsa/notizie/radiocor/economia/dettaglio/ai-almaviva-europa-deve-valorizzare-proprio-modello-basato-su-regole-ed-etica-nRC_17062026_1808_678166849.html	1	-1	919	879	1	100	1230	1.19760479041917	srclc:ita;eng:GT-ITA 1.0	
1309503406	20260617171500	20260617171500	1	news247.gr	https://www.news247.gr/kosmos/axios-anafores-gia-epispefsi-tis-simfonias-ipa-iran-ex-apostaseos-ipografi-akomi-kai-simera/	6	-1	1519	1458	1	80	8541	0	srclc:ell;eng:GT-ELL 1.0	
1309503407	20260617171500	20260617171500	1	news247.gr	https://www.news247.gr/kosmos/axios-anafores-gia-epispefsi-tis-simfonias-ipa-iran-ex-apostaseos-ipografi-akomi-kai-simera/	6	-1	1519	1458	0	20	8541	0	srclc:ell;eng:GT-ELL 1.0	
1309503408	20260617171500	20260617171500	1	mediacongo.net	https://www.mediacongo.net/article-actualite-164780_l_onu_deplore_l_escalade_de_violence_dans_l_est_de_la_rdc.html	1	-1	248	228	1	100	2254	-6.79886685552408	srclc:fra;eng:GT-FRA 1.0	
1309402002	20260617054500	20260617171500	1	entornointeligente.com	https://www.entornointeligente.com/ong-denuncia-situacion-de-extranjeros-detenidos-en-venezuela-ante-el-congreso-colombiano-talcual/	9	-1	2829	2804	1	100	4066	-8.79864636209811	srclc:spa;eng:GT-SPA 1.0	
1309399839	20260617053000	20260617171500	1	diariodelsur.com.co	https://www.diariodelsur.com.co/fima-2026-colombia-mostrara-sus-avances-en-la-vitrina-ambiental-mas-importante-de-latinoamerica/	3	-1	1756	1722	1	100	2666	5.10204081632653	srclc:spa;eng:GT-SPA 1.0	
1309498731	20260617164500	20260617171500	1	diariodelsur.com.co	https://www.diariodelsur.com.co/capturan-a-estadounidense-en-medellin-por-explotacion-sexual-de-menores/	2	-1	796	783	1	100	3621	-3.14232902033272	srclc:spa;eng:GT-SPA 1.0	
1309365824	20260617001500	20260617171500	1	ethnos.gr	https://www.ethnos.gr/greece/article/411768/gynaikoktoniasthdramaopsyxologosthsantigonhsleeiposeixeenhmeroseithnyphresiathskaieixezhthseikaimetathesh	11	-1	2503	2483	1	100	3352	-3.2258064516129	srclc:ell;eng:GT-ELL 1.0	
1309367368	20260617000000	20260617171500	1	laarena.com.ar	https://www.laarena.com.ar/la-pampa/lo-balearon-en-la-zona-genital-con-un-arma-tumbera-20266179460	3	-1	241	248	1	100	1344	-1.77777777777778	srclc:spa;eng:GT-SPA 1.0	
1309367184	20260617000000	20260617171500	1	news247.gr	https://www.news247.gr/ellada/iatrodikastis-sti-diki-gia-ton-3xrono-angelo-eixe-32-travmata-apo-pente-diaforetikes-xronikes-faseis/	8	-1	4422	4399	1	100	5280	-6.09884332281809	srclc:ell;eng:GT-ELL 1.0	
1309367369	20260617000000	20260617171500	1	laopcion.com.mx	https://laopcion.com.mx/local/deja-choque-con-volcadura-una-persona-lesionada-en-la-pacheco-20260617-520346.html	3	-1	622	639	1	100	918	-8.60927152317881	srclc:spa;eng:GT-SPA 1.0	
1309390614	20260617041500	20260617171500	1	puentelibre.mx	https://puentelibre.mx/local/cuidado-con-el-quishing-la-nueva-estafa-con-codigos-qr/	4	-1	1033	1011	1	100	1183	-1.0989010989011	srclc:spa;eng:GT-SPA 1.0	
1309390614	20260617041500	20260617171500	1	publico.es	https://www.publico.es/politica/tribunales/condenada-aseguradora-pagar-indemnizacion-suicidio-causas-laborales.html	11	-1	2836	2793	1	100	3106	-4.40881763527054	srclc:spa;eng:GT-SPA 1.0	
